SMILES,FingerPrint_0,FingerPrint_1
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,55.883842,-52.311993
CC(N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,55.390892,27.762203
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,70.26334,-67.72491
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,53.98962,-49.648846
O=c1[nH]cnc2cc(NC3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,55.4082,27.634111
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2COC2)C1,69.986565,-69.38013
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cn2)CC1,23.416956,-83.384735
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,24.405924,-78.964554
Cn1c(C(N)=O)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,-24.853113,-61.010666
Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1,42.730656,35.73333
CC(C)CN(CC1CC1)C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,98.39187,-1.6691312
NC(=O)c1cc(-c2ccc(CN3CCOCC3)c(Cl)c2)cc2c1[nH]c1cc(-c3ccc(N4CCOCC4)nc3)ccc12,45.89196,-65.52895
O=c1cc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,36.37831,39.760197
Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,43.11966,-11.856278
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,63.672867,76.57904
C=C(Br)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,-107.50334,0.470409
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,45.935486,-63.4039
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,33.665955,-63.757042
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,98.65192,40.164246
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F,62.139004,3.4613917
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,22.643253,-74.36897
CS(=O)(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,60.583744,52.307217
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,66.83262,-1.5144751
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,42.55275,36.855904
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,12.661171,-99.12356
O=C(CCCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.83541,25.475346
CCCS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,69.97266,-69.34299
COc1cccc(CNc2cccn3nc(Nc4cccnc4)nc23)c1,26.75694,-94.196465
Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C5CCN(C(=O)OC(C)(C)C)CC5)ccc4c3c2)ccc1CN1CCOCC1,45.734364,-65.31284
CC(Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,51.487015,55.087826
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,-107.57307,0.34842557
CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1[nH]cnc2nccc1-2,67.97921,-64.53672
Cn1c(C(=O)OCc2ccccc2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,-24.59726,-61.9091
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1,97.40821,39.182625
O=C(NC1CCC(O)C1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,99.06305,38.90801
CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,-24.61037,-61.83963
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)c(F)c1,62.133034,3.406938
COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,24.674887,30.509708
O=C(NC1CCNCC1F)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,99.30423,38.530807
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,98.84269,39.7304
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)c2cc(C#N)ccn2)C1,70.87951,-69.02158
N#CC1CCCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,85.13479,5.1085873
Cc1ccc(Cl)cc1-c1cc(-c2cc(N)ncn2)[nH]c1C(N)=O,51.192444,-51.35026
O=C(CCCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,93.922066,25.329773
Cc1ccccc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,56.918858,-55.198006
Cc1cccc(Nc2sc(-c3cccc(C(F)(F)F)c3)cc2C(N)=O)n1,33.941868,-63.170704
COc1ccc2nc(NC(C)c3ncc(F)cn3)nc(Nc3cn(C)cn3)c2c1,51.67147,54.819935
CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)C(C#N)C1)C1CC1,101.73522,2.3048773
CC(NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12)C(F)(F)F,97.076614,37.799362
COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,19.833422,-99.83473
O=C(CCCCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.83541,25.475346
NC1COCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,54.81857,27.116209
Nc1[nH]nc2ccc(-c3ccccc3Cl)cc12,41.836456,-18.65146
CC(C)(CF)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,98.64187,40.21511
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4CCC4)c3n2)c1=O,98.02338,39.28441
N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,100.28118,-1.5360426
CN1CCN(c2cccc(Nc3nc4c(NCc5cccnc5)cccn4n3)c2)CC1,26.644482,-91.96704
COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nn12,9.669158,-103.12822
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,90.66783,-20.766333
NC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2)C1,90.20052,-21.614658
NC(=O)c1cc(N2CCC(N)CC2)[nH]c2c3ccc(C(=O)N4CCOCC4)cc3nc1-2,49.382355,-61.113857
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4(C)CC4)c3n2)c1=O,97.68036,39.3573
CNc1cc(-n2cc(C(N)=O)c(-c3cc(Cl)ccc3C)c2)ncn1,52.037483,-52.59456
O=C(CCCCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.84322,25.47052
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1Cl,56.992958,-55.28385
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cccc(Cl)c1,56.749657,-55.414574
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CN(C3CC3)C2)C1,70.04772,-70.21466
CS(=O)(=O)c1ccc(OCC(F)F)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,12.02669,-98.73111
O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1ccc[nH]1,18.648434,13.305172
O=S1(=O)Nc2cccc(c2)CNc2nc(ncc2Cl)Nc2cccc1c2,63.27793,-15.102955
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5F)cccn4n3)cc2CC1,15.055213,-100.165825
COc1cccc(CNc2cccn3nc(Nc4ccnc(C)c4)nc23)c1,26.718294,-94.25996
O=C(CCCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.84322,25.47052
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,63.92586,76.541046
NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3C(F)(F)F)nc12,98.73539,38.425426
CCCS(=O)(=O)NC1CCC(N(C)c2[nH]cnc3nccc2-3)C1,69.792046,-69.10563
c1cncc(CNc2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,28.544523,-92.219505
CN(c1ccccc1CNc1cccn2nc(Nc3ccccc3)nc12)S(C)(=O)=O,28.765545,-87.53896
CNc1nc2c(cc(C(=O)NC3CC3)n2CC(O)CO)c2c1ncn2C,-44.189632,60.3837
CC1CCCN(c2[nH]cnc3ncc(-c4cccc(C#N)c4)c2-3)C1,13.057552,-12.543931
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,102.54892,-24.63803
CC1CC(C)N1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,98.25208,-3.7809913
O=c1[nH]c2cnc(-n3cnc4ccc(C(F)(F)F)cc43)nc2n1C1CCOCC1,66.660355,-3.0493927
CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)c2cc(C#N)ccn2)C1,70.930214,-68.391945
COc1ccc(Nc2nc3c(N4CCS(=O)(=O)CC4)cccn3n2)cc1,19.740599,-91.3302
CN1CCN(c2ccc(Nc3nc4c(O)cccn4n3)cc2)CC1,23.188286,-90.15179
O=C(CCCCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,93.92215,25.330488
Nc1[nH]nc2c(-c3ccccn3)cn(-c3ccccc3Cl)c(=O)c12,42.768726,35.471134
CC(C)NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12,97.101524,37.83302
O=C(CCCCC(=O)N1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.834366,25.473404
CN(C)C1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,1.410488,-66.61574
CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,-2.126283,-75.06289
CC(C)CS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1,70.049835,-69.48571
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,-24.607315,-61.889397
COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC(O)C3)c2n1,99.23398,39.77369
CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5OCC(F)F)cccn4n3)cc2)CC1,17.234344,-102.02926
COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c1F,19.762434,-99.81832
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(F)ccc5OCC(F)F)cccn4n3)cc2CC1,14.097085,-102.999115
Cc1ncc(S(=O)(=O)NC2CC(N(C)c3[nH]cnc4nccc3-4)C2)s1,70.57188,-69.61788
Cc1cc(NC(=O)N2CCC(C)C(N(C)c3[nH]cnc4nccc3-4)C2)sn1,67.88014,-64.6226
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccc(Cl)cc21,67.104515,-1.6386831
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=Cc4nccs4)c3)c12,-107.75464,0.041537885
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(S(C)(=O)=O)ccc5OCC(F)F)cccn4n3)cc2CC1,13.869875,-103.04638
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCOCC1,60.059395,52.60008
O=c1cc(-c2nc(-c3ccc(-c4cn(CCO)nn4)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,36.791367,40.36268
Cn1cc(F)cc(C2CCCN2c2ccn3ncc(C(=O)NC4CCC(O)CC4)c3n2)c1=O,98.123,39.284267
N#CC1CC(NCc2c(F)cccc2F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,100.5126,-2.391951
CN(CCOc1cccc(NC2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1)c1ccnc(F)c1,55.3569,21.642841
CC(Nc1nc(Nc2cn(C)cn2)c2cc(F)cnc2n1)c1ncc(F)cn1,51.5035,55.04776
CN1CCN(c2ccc(Nc3nc4c(NCc5cccnc5)cccn4n3)cc2)CC1,26.922163,-92.076164
CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)c(Cl)c2)CC1,34.375748,-78.010475
CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,-24.571838,-61.984764
CC=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,-107.6287,0.24618271
CC1CCN(C(=O)CO)CC1N(C)c1[nH]cnc2nccc1-2,67.90616,-64.56794
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOCC5)c4n3)c2c1,66.53633,-2.9922655
CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,91.53339,6.388137
O=C(NC1CCC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,99.03693,38.85828
COCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,99.03758,39.414463
COc1ccc(Nc2nc3c(Nc4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,19.2647,-89.95173
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=Cc4ccccn4)c3)c12,-107.710625,0.094700634
CN1CCN(c2cccc(Nc3nc4c(Nc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)c2)CC1,26.676466,-88.465866
COc1cc(Nc2nc3cccc(-c4cccc5[nH]cnc45)c3o2)cc(OC)c1OC,10.176885,-29.905134
Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)NC2,63.10649,-15.195445
COCC(C)Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1,72.22014,14.297799
Cc1cc(Nc2nc3cccc(-c4cccc(S(C)(=O)=O)c4)n3n2)ccn1,26.207474,-75.47566
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C(=O)N5CC(C#N)C5)C(C)(C)C)c4n3)cc21,65.2728,76.40505
COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCN(S(C)(=O)=O)CC3)c2n1,99.3496,39.733555
CC(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cn(C)c3=O)nc12,97.63627,39.296364
CNc1nc2c(cc(C(=O)N(C)C3CC3)n2CC(O)CO)c2c1ncn2C,-44.24739,60.406116
CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,105.28238,0.93358064
COc1ccc(Nc2nc3c(N4CCN(C)CC4)cccn3n2)cc1,19.813993,-91.31973
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12,98.87287,39.184364
CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)CCC2CC2)C1,70.25486,-67.65768
NC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2)C1,90.20052,-21.614658
CC1(C)CCN1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,98.257866,-5.1697297
CC(C)(C)NC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,99.49589,8.19095
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cn(C)c3=O)nc12)C1CC1,97.516396,39.29364
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2CC(F)(F)C2)C1,69.94149,-69.25053
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N(C)CCC#N)C1,69.84072,-70.00694
CC(Nc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12)c1ccccc1N(C)S(C)(=O)=O,27.03785,-86.89893
CC(C)CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,100.30024,-2.2118845
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOCCOCCOCCNC(=O)CCCCC4SCC5NC(=O)NC54)c3)ncc2Cl)c1,-5.063387,-79.86182
Cc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,63.653416,76.59433
CN1CCN(c2cccc(Nc3nc4c(NCc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,26.152805,-90.48339
CC1(O)CCCC1Nc1c(C(N)=O)cnn2cccc12,104.22672,-25.670815
Cc1ccnc(Nc2sc(-c3ccccc3)cc2C(N)=O)c1,33.58009,-64.40852
O=c1[nH]c2cnc(-n3cnc4ccc(Cl)cc43)nc2n1C1CCOCC1,66.64031,-2.9646397
CC(C)Cn1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,42.57531,36.725662
CS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)CC1,99.28152,38.958893
O=C(CCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,94.842354,25.46932
COc1ccc(CNc2nccc(-c3cc(C(N)=O)c(-c4cc(Cl)ccc4C)[nH]3)n2)cc1,55.908596,-54.084377
COc1cc(N2CCN(CC(C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,34.92377,-77.60128
CC(C)c1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)ccn1,16.692099,-91.55925
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC(F)(F)F)C1,70.032814,-69.47746
COc1ncccc1-c1cccn2nc(Nc3ccc(C4CCNCC4)cc3)nc12,18.349073,-97.76807
CC1(CO)CCCC1Nc1c(C(N)=O)cnn2cccc12,104.361885,-25.409464
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NCC(C)C,57.115185,-53.198486
Cc1cccc(Nc2sc(-c3ccc(C(F)(F)F)cc3)cc2C(N)=O)n1,33.95574,-63.129272
CN(c1[nH]cnc2nccc1-2)C1CC(CS(=O)(=O)N2CCC(F)(F)CC2)C1,70.05768,-65.99772
COc1ccc(Nc2nc3c(NC4CCN(S(C)(=O)=O)CC4)cccn3n2)cc1,19.35228,-90.866684
NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(C(F)(F)F)cn2)CC1,91.27412,-20.884768
Cc1ccc(Cl)cc1-c1cn(-c2cc(N)ncn2)cc1C(N)=O,52.04826,-52.58284
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,100.66013,-0.14202027
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,14.528396,-103.19023
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5ccc(F)cc5)cccn4n3)cc2)CC1,20.211342,-99.696434
CN(C)CC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,91.01024,5.789779
CC1CC(C)N1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,98.254105,-3.7814672
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C1CCCCC1,64.478035,78.806755
CCOC(=O)Cn1cc(-c2ccc(-c3nc(-c4cc[nH]c(=O)c4)c(-c4ccc(F)cc4)[nH]3)cc2)nn1,36.835205,40.42691
CC1Nc2nc(ncc2Cl)Nc2cccc(c2)COc2cccc1c2,63.83628,-14.286591
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c12,-105.783066,1.8917936
CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC1,64.96286,79.09636
C=CC(=O)Nc1cccc(CNc2nc(Nc3cc(F)c(N4CCOCC4)c(F)c3)ncc2Cl)c1,-4.6768227,-79.970894
CC1(O)CC(Nc2c(C(N)=O)cnn3cccc23)C(C)(C)C1,103.537,-26.422253
CC1CC(C)N1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,98.25444,-3.7817874
CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(F)n(C)nc4c3)c12,-107.53332,2.1693232
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,66.68404,-1.5149907
Clc1cnc2nc1NCCc1cccc(c1)OCc1cccc(c1)N2,64.001724,-14.644934
CNc1cc(-c2cc(C(N)=O)n(-c3cc(C(F)(F)F)ccc3Cl)c2)ncn1,52.758564,-47.895245
CN1CCN(c2cccc(N(c3cccc(N4CCN(C)CC4)c3)c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(F)cn4n3)c2)CC1,23.624289,-83.063126
CN1CCN(c2ccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,24.949257,-88.99478
COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c1OC,19.76635,-99.82732
CCOC(=O)COc1ccc(Nc2ncc(C)c(-c3cc4ccccc4o3)n2)cc1,-14.22644,-50.37288
CN1CCC(c2ccc(Nc3nc4c(NCc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,27.119976,-90.15144
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1c(F)cccc1F,64.79459,-2.6367657
N#CC1CCCC(O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,86.12806,5.629091
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2(CC#N)COC2)C1,69.36388,-69.84745
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5OCC(F)F)cccn4n3)cc2CC1,14.206777,-102.47595
Cn1nc(C(F)(F)F)cc1-c1cc(C(N)=O)c2[nH]c3cc(C(=O)N4CCOCC4)ccc3c2n1,48.522545,-64.266136
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccnc1,32.907364,-64.61394
CC(C)C(C)n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,42.526447,36.99653
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cn(C)c3=O)nc12)C1CC1,97.516396,39.29364
CN1CCN(c2cccc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,24.422867,-78.84444
COC(=O)c1ccc2c(c1)[nH]c1c(C(N)=O)cc(-c3cccc(OC)c3)cc12,41.74549,-63.768612
N#CC1CC(C(=O)NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,100.98972,8.984479
CN1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,90.66837,-20.756666
COc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,56.865257,-54.669586
Cc1cccc(Nc2sc(-c3cccc(Cl)c3)cc2C(N)=O)n1,33.95091,-63.15211
N#CC1CCC2(CC1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,86.587616,7.3834577
Cc1c[nH]c2c(Nc3nc(NC4CCCCC4N)cc4cc[nH]c(=O)c34)cccc12,55.368244,26.654606
O=C(CCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,93.90785,25.325003
CC(C)(C)NC(=O)c1cncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)c1,80.4931,2.8119156
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,66.68404,-1.5149907
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(NC(=O)OCc5ccccc5)ccc4c3c2)c1,41.30318,-64.311775
CN(C)C(=O)c1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)cc1,45.91051,-63.543484
NC1COCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,55.12283,27.26481
CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)C(C#N)C2)C1,95.82326,-4.512899
Nc1[nH]nc2ccc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,-2.6525183,-20.809141
CC1(N)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C,104.03437,-26.177805
CCOC(=O)c1c[nH]c2ncnc(-c3ccc4cn(C)nc4c3)c12,-107.676544,2.4310892
O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCCC3c3cccc(F)c3)nc12,98.61145,38.96325
O=C(O)c1ccc(-c2nc(-c3cc[nH]c(=O)c3)c(-c3ccc(F)cc3)[nH]2)cc1,36.372345,39.75075
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5cccc(F)c5F)c4n3)c2c1,64.737595,-2.6567955
O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1,62.18251,3.9233346
CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5ccc[nH]c5=O)cccn4n3)cc2)CC1,18.808207,-102.4148
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(C(F)F)ccc5OCC(F)F)cccn4n3)cc2CC1,13.964091,-102.999115
CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1)C1CC1,101.031906,0.8760425
COCCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,57.142036,-53.163998
Cc1cccc(Nc2sc(-c3ccccc3)cc2C(N)=O)n1,33.878765,-63.326515
CN1CCN(c2ccc(Nc3nc4c(NCc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,26.323519,-90.37317
CC(C)(O)C1CC(CNC2CCC(n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)C(C#N)C2)C1,100.11569,-2.6231878
